Invoice No,Part No,Description,Invoice Date,User Type,Order Qty,Ship Qty,B/O,Unit Price,Extended price,U/M,Tax 01,Tax 02,Unit Cost (Average),Margin % (Average),Unit Cost (Current),Margin % (Current),Discount,Territory,Salesperson,Salesperson Name,Currency,Product Code,Ship Date,Required Date,Warehouse
1000586088,939328-508_S,Nike Women's Court Dry Tennis Top (Purple),2020/09/18,,1,1,0,44.95,44.95,EACH,TRUE,TRUE,29.44,34.51,29.44,35,0,1,66,Web Orders,,WTS,,2020/09/18,1
1000581851,939328-100_S,Nike Women's Court Dry Tennis Top (White),2020/09/07,,1,1,0,54.95,54.95,EACH,TRUE,TRUE,29.44,46.42,29.44,46,0,1,66,Web Orders,,WTS,,2020/09/07,1
1000585190,939328-100_S,Nike Women's Court Dry Tennis Top (White),2020/09/15,,1,1,0,54.95,54.95,EACH,TRUE,TRUE,29.44,46.42,29.44,46,0,1,66,Web Orders,,WTS,,2020/09/15,1
1000581818,939312-010_S,Nike Women's Court Flex Shorts (Black),2020/09/04,,1,1,0,59.95,59.95,EACH,TRUE,TRUE,31.28,47.82,31.28,48,0,1,66,Web Orders,,WSS,,2020/09/04,1
1000579246,939312-010_L,Nike Women's Court Flex Shorts (Black),2020/09/02,Can Mail O,1,1,0,59.95,59.95,EACH,TRUE,TRUE,31.28,47.82,31.28,48,0,,66,Web Orders,,WSL,,2020/09/02,1
1000581874,939312-010_M,Nike Women's Court Flex Shorts (Black),2020/09/07,Can Mail O,1,1,0,59.95,59.95,EACH,TRUE,TRUE,31.28,47.82,31.28,48,0,,66,Web Orders,,WSM,,2020/09/07,1
1000581818,939312-100_S,Nike Women's Court Flex Shorts (White),2020/09/04,,1,1,0,59.95,59.95,EACH,TRUE,TRUE,31.28,47.82,31.28,48,0,1,66,Web Orders,,WSS,,2020/09/04,1
1000588400,AT5208-010_M,Nike Women's Court Slam Skirt (Black),2020/09/13,,1,1,0,58.8,58.8,EACH,TRUE,TRUE,38.22,35,38.22,35,0,1,66,Web Orders,,WSKM,,2020/09/13,1
1000579232,AT5208-010_S,Nike Women's Court Slam Skirt (Black),2020/09/01,,1,1,0,58.8,58.8,EACH,TRUE,TRUE,38.22,35,38.22,35,0,1,66,Web Orders,,WSKS,,2020/09/01,1
1000585190,AT5208-010_S,Nike Women's Court Slam Skirt (Black),2020/09/15,,1,1,0,58.8,58.8,EACH,TRUE,TRUE,38.22,35,38.22,35,0,1,66,Web Orders,,WSKS,,2020/09/15,1
1000579270,AV2456-100_M,Nike Women's Court Warm Up Pants (White),2020/09/01,,1,1,0,49.95,49.95,EACH,TRUE,TRUE,29.44,41.06,29.44,41,0,1,66,Web Orders,,WPM,,2020/09/01,1
1000586570,AV2456-100_S,Nike Women's Court Warm Up Pants (White),2020/09/23,,1,1,0,49.95,49.95,EACH,TRUE,TRUE,29.44,41.06,29.44,41,0,1,66,Web Orders,,MPS,2020/09/23,2020/09/23,1
1000582683,939314-336_XS,Nike Women's Dri-Fit Tank Top (Teal),2020/09/10,,1,1,0,27.5,27.5,EACH,TRUE,TRUE,25.3,8,25.3,8,0,1,66,Web Orders,,WTXS,2020/09/11,2020/09/10,1
1000585190,939314-336_S,Nike Women's Dri-Fit Tank Top (Teal),2020/09/15,,1,1,0,27.5,27.5,EACH,TRUE,TRUE,25.3,8,25.3,8,0,1,66,Web Orders,,WTS,,2020/09/15,1
1000582659,939314-100_S,Nike Women's Dri-Fit Tank Top (White),2020/09/10,,1,1,0,44,44,EACH,TRUE,TRUE,25.3,42.5,25.3,43,0,,66,Web Orders,,WTS,,2020/09/10,1
1000583502,939314-100_S,Nike Women's Dri-Fit Tank Top (White),2020/09/13,,1,1,0,44,44,EACH,TRUE,TRUE,25.3,42.5,25.3,43,0,,66,Web Orders,,WTS,,2020/09/13,1
1000586045,939314-100_M,Nike Women's Dri-Fit Tank Top (White),2020/09/19,,1,1,0,44,44,EACH,TRUE,TRUE,25.3,42.5,25.3,43,0,1,66,Web Orders,,WTM,,2020/09/19,1
1000585190,939314-100_S,Nike Women's Dri-Fit Tank Top (White),2020/09/15,,1,1,0,44,44,EACH,TRUE,TRUE,25.3,42.5,25.3,43,0,1,66,Web Orders,,WTS,,2020/09/15,1
1000586054,889540-617_L,Nike Women's Pro T-Shirt (Pink/Black),2020/09/20,In-Store,1,1,0,24.95,24.95,EACH,TRUE,TRUE,16.1,35.47,16.1,35,0,1,66,Web Orders,,WTL,,2020/09/20,1
1000582979,WRA747002_M,"no stock, refunding on 5000525177",2020/09/04,,1,1,0,14.95,14.95,EACH,TRUE,TRUE,4,73.24,4,73,0,1,66,Web Orders,USD,MTM,,2020/09/04,1
1000582978,2041A071-001_M,"no stock, taking 1 extra wristband (2 total) and $30 refund",2020/09/03,,1,1,0,39.95,39.95,EACH,TRUE,TRUE,19.36,51.54,19.36,52,0,1,66,Web Orders,USD,MTM,,2020/09/03,1
1000586049,WRA748301_M,Wilson  Women's Star Striated Tank White/Regatta M,2020/09/19,,1,1,0,9.95,9.95,EACH,TRUE,TRUE,5,49.75,5,50,0,1,66,Web Orders,,WTM,,2020/09/19,1
1000582710,WRA748301_M,Wilson  Women's Star Striated Tank White/Regatta M,2020/09/10,,1,1,0,9.95,9.95,EACH,TRUE,TRUE,4,59.8,4,60,0,,66,Web Orders,USD,WTM,2020/09/11,2020/09/10,1
1000580427,WRA734201_MD,Wilson  Women's SU Strappy Tank Water/Ablue M,2020/09/03,,1,1,0,9.95,9.95,EACH,TRUE,TRUE,5,49.75,5,50,0,1,66,Web Orders,,WTM,,2020/09/03,1
1000582977,WRA734201_MD,Wilson  Women's SU Strappy Tank Water/Ablue M,2020/09/02,,1,1,0,9.95,9.95,EACH,TRUE,TRUE,5,49.75,5,50,0,1,66,Web Orders,,WTM,,2020/09/02,1
1000579241,WRA142301XX,Wilson Blow Away Jacket White/Black,2020/09/01,,1,1,0,34.95,34.95,EACH,TRUE,TRUE,4,88.56,4,89,0,1,66,Web Orders,,MJXXL,,2020/09/01,1
1000581939,WRA752101_L,Wilson Boy's Core 7 Woven Short Deep Water,2020/09/08,,1,1,0,9.95,9.95,EACH,TRUE,TRUE,4,59.8,4,60,0,1,66,Web Orders,USD,BSL,,2020/09/08,1
1000583270,WRA751501_M,Wilson Boy's Henley Shirt Grey/Coral,2020/09/13,,1,1,0,9.95,9.95,EACH,TRUE,TRUE,5,49.75,5,50,0,1,66,Web Orders,,BTM,,2020/09/13,1
1000584005,WRA751501_M,Wilson Boy's Henley Shirt Grey/Coral,2020/09/15,,1,1,0,9.95,9.95,EACH,TRUE,TRUE,5,49.75,5,50,0,1,66,Web Orders,,BTM,,2020/09/15,1
1000581827,WRA711407_SM,Wilson Boy's nVision Elite Crew CleMen's SM,2020/09/05,,1,1,0,9.95,9.95,EACH,TRUE,FALSE,5,49.75,5,50,0,1,66,Web Orders,,BTS,,2020/09/05,1
1000581827,WRA729401_SM,Wilson Boy's Rush Plaid 8 Short White,2020/09/05,,1,1,0,9.95,9.95,EACH,TRUE,FALSE,5,49.75,5,50,0,1,66,Web Orders,,BSS,,2020/09/05,1
1000583515,WRA729401_SM,Wilson Boy's Rush Plaid 8 Short White,2020/09/13,,1,1,0,9.95,9.95,EACH,TRUE,FALSE,5,49.75,5,50,0,1,66,Web Orders,,BSS,,2020/09/13,1
1000586038,WRA729401_SM,Wilson Boy's Rush Plaid 8 Short White,2020/09/18,,1,1,0,9.95,9.95,EACH,TRUE,FALSE,5,49.75,5,50,0,1,66,Web Orders,,BSS,,2020/09/18,1
1000581796,WRA711901_MD,Wilson Boy's Smoke Print Crew Pacific Teal Medium,2020/09/08,,1,1,0,11.95,11.95,EACH,TRUE,TRUE,4.8,59.83,4.8,60,0,1,66,Web Orders,USD,BTM,,2020/09/08,1
1000582700,WRA728501_XS,Wilson Boy's SP Kaos Print Crew Clem XS,2020/09/09,,1,1,0,9.95,9.95,EACH,TRUE,FALSE,4,59.8,4,60,0,1,66,Web Orders,USD,BTXS,,2020/09/09,1
1000586038,WRA728501_XS,Wilson Boy's SP Kaos Print Crew Clem XS,2020/09/18,,1,1,0,9.95,9.95,EACH,TRUE,FALSE,5,49.75,5,50,0,1,66,Web Orders,,BTXS,,2020/09/18,1
1000586038,WRA728502_XS,Wilson Boy's SP Kaos Print Crew Navy Wil,2020/09/18,,1,1,0,9.95,9.95,EACH,TRUE,FALSE,5,49.75,5,50,0,1,66,Web Orders,,BTXS,,2020/09/18,1
1000581939,WRA751401_L,"Wilson Boy's SP Outline 7"" Tennis Shorts White/Grey",2020/09/08,,1,1,0,9.95,9.95,EACH,TRUE,TRUE,4,59.8,4,60,0,1,66,Web Orders,USD,BSL,,2020/09/08,1
1000581827,WRA751401_M,"Wilson Boy's SP Outline 7"" Tennis Shorts White/Grey",2020/09/05,,1,1,0,9.95,9.95,EACH,TRUE,TRUE,5,49.75,5,50,0,1,66,Web Orders,,BSM,,2020/09/05,1
1000586083,WRA777202SMD,Wilson Boy's Tramline Tech Tee (Deep Green),2020/09/20,,1,1,0,14.95,14.95,EACH,TRUE,TRUE,4,73.24,4,73,0,1,66,Web Orders,USD,BTM,,2020/09/20,1
1000588628,WRA344404XL,Wilson Compression Short Cyan,2020/09/27,,1,1,0,11.95,11.95,EACH,TRUE,TRUE,1.6,86.61,1.6,87,0,1,66,Web Orders,USD,WSXL,2020/09/28,2020/09/27,1
1000586054,WRA753401_L,Wilson Girl's Core Tank Aqua,2020/09/20,In-Store,1,1,0,9.95,9.95,EACH,TRUE,TRUE,5,49.75,5,50,0,1,66,Web Orders,,GTL,,2020/09/20,1
1000582994,WRA777302SMD,Wilson Girl's Floret Tech Tee (Holly Berry),2020/09/06,,1,1,0,19.95,19.95,EACH,TRUE,TRUE,5,74.94,5,75,0,,66,Web Orders,,GTM,,2020/09/06,1
1000582994,WRA766902SMD,Wilson Girl's Team 11 Skirt Bk Md,2020/09/06,,1,1,0,20.95,20.95,EACH,TRUE,TRUE,5,76.13,5,76,0,,66,Web Orders,,GTM,,2020/09/06,1
1000582994,WRA730201_MD,Wilson Girl's Tennis Outline Tech Tee Aruba Hea MD,2020/09/06,,1,1,0,29.95,29.95,EACH,TRUE,FALSE,5,83.31,5,83,0,,66,Web Orders,,GTM,,2020/09/06,1
1000588349,WRA760901SMD,Wilson Men's Condition Cover-Up Enamel Blu M,2020/09/13,,1,1,0,24.95,24.95,EACH,TRUE,TRUE,5,79.96,5,80,0,1,66,Web Orders,,MTLSM,,2020/09/13,1
1000581980,WRA760804SMD,Wilson Men's Condition Tee Brt Rose M,2020/09/09,Can Mail O,1,1,0,26.95,26.95,EACH,TRUE,TRUE,5,81.45,5,81,0,,66,Web Orders,,MTM,,2020/09/09,1
1000584005,WRA760801SMD,Wilson Men's Condition Tee Dk Grey M,2020/09/15,,1,1,0,0,0,EACH,TRUE,TRUE,5,,5,,0,1,66,Web Orders,,MTM,,2020/09/15,1
1000581980,WRA760808SMD,Wilson Men's Condition Tee Neon Red W M,2020/09/09,Can Mail O,1,1,0,26.95,26.95,EACH,TRUE,TRUE,5,81.45,5,81,0,,66,Web Orders,,MTM,,2020/09/09,1
1000584005,WRA760810SMD,Wilson Men's Condition Tee Shock Ora M,2020/09/15,,1,1,0,0,0,EACH,TRUE,TRUE,5,,5,,0,1,66,Web Orders,,MTM,,2020/09/15,1
1000580434,WRA730801_S,Wilson Men's Hybrid Stretch Woven Shorts White,2020/09/04,,1,1,0,26.95,26.95,EACH,TRUE,TRUE,24.48,9.17,24.48,9,0,1,66,Web Orders,USD,MSS,,2020/09/04,1
1000583233,WRA702001_MD,Wilson Men's Late Summer Polo White,2020/09/11,,1,1,0,19.95,19.95,EACH,TRUE,TRUE,6,69.92,6,70,0,1,66,Web Orders,,CLOTHING,,2020/09/11,1
1000586038,WRE114740XL,Wilson Men's Long Sleeve Tee Red/White,2020/09/18,,1,1,0,22.99,22.99,EACH,TRUE,TRUE,4,82.6,4,83,0,1,66,Web Orders,,MTXL,,2020/09/18,1
1000587282,WRA703204_SM,Wilson Men's nVision Elite Polo Wh S  **addition to order**,2020/09/23,,1,1,0,19.95,19.95,EACH,TRUE,TRUE,5.78,71.03,5.78,71,0,1,66,Web Orders,,MTS,2020/09/23,2020/09/19,1
1000583248,WRA747810SMD,Wilson Men's Script Cotton Tee Bk/Blade Gree M,2020/09/11,Can Mail O,1,1,0,26.95,26.95,EACH,TRUE,TRUE,5,81.45,5,81,0,,66,Web Orders,,MTM,,2020/09/11,1
1000585717,WRA747810SMD,Wilson Men's Script Cotton Tee Bk/Blade Gree M,2020/09/18,Can Mail O,1,1,0,26.95,26.95,EACH,TRUE,TRUE,5,81.45,5,81,0,,66,Web Orders,,MTM,,2020/09/18,1
1000582718,WRA1353006200XX,Wilson Men's Short Sleeve Performance Crew Lime/Black,2020/09/11,,1,1,0,19.2,19.2,EACH,TRUE,TRUE,3.2,83.33,3.2,83,0,1,66,Web Orders,USD,MTXXL,2020/09/11,2020/09/11,1
1000582700,WRA745602_XXL,"Wilson Men's SP Outline 8"" Shorts Purple XXL",2020/09/09,,1,1,0,19.95,19.95,EACH,TRUE,TRUE,4,79.95,4,80,0,1,66,Web Orders,USD,MSXXL,,2020/09/09,1
1000588411,WRA769704_S,Wilson Men's Team Striped Crew Red/White,2020/09/16,,1,1,0,19.95,19.95,EACH,TRUE,TRUE,5,74.94,5,75,0,1,66,Web Orders,,MTS,,2020/09/16,1
1000588045,WRA769704_S,Wilson Men's Team Striped Crew Red/White,2020/09/19,,1,1,0,19.95,19.95,EACH,TRUE,TRUE,5,74.94,5,75,0,1,66,Web Orders,,MTS,,2020/09/19,1
1000588109,WRA731005_SM,Wilson Men's Textured Crew Blue Mirage/Silver,2020/09/26,,1,1,0,19.95,19.95,EACH,TRUE,TRUE,5,74.94,5,75,0,1,66,Web Orders,,MTS,,2020/09/26,1
1000588045,WRA731003_S,Wilson Men's Textured Crew Meadow Green/Silver,2020/09/19,,1,1,0,19.95,19.95,EACH,TRUE,TRUE,16.38,17.89,5,75,0,1,66,Web Orders,,MTS,,2020/09/19,1
1000582657,WRA762903SMD,Wilson Men's Uwii Henley Neon Red W M,2020/09/10,,1,1,0,26.95,26.95,EACH,TRUE,TRUE,5,81.45,5,81,0,1,66,Web Orders,,MTM,,2020/09/10,1
1000588045,WRA762905SM,Wilson Men's Uwii Henley Pro St Rd/Dk Grey S,2020/09/19,,1,1,0,26.95,26.95,EACH,TRUE,TRUE,5,81.45,5,81,0,1,66,Web Orders,,MTM,,2020/09/19,1
1000582718,WRA765005_XXL,Wilson Men's UWII Linear Crew Dark Grey/Orange,2020/09/11,,1,1,0,19.95,19.95,EACH,TRUE,TRUE,4,79.95,4,80,0,1,66,Web Orders,USD,MTXXL,2020/09/11,2020/09/11,1
1000585148,WRA1315001000XX,Wilson Men's Woven Warm Up,2020/09/17,,1,1,0,69.95,69.95,EACH,TRUE,TRUE,4,94.28,4,94,0,,66,Web Orders,,MTSXXL,2020/09/18,2020/09/17,1
1000588045,WRA1315009000_S,Wilson Men's Woven Warm Up **missing-refunded**,2020/09/19,,1,1,0,49.95,49.95,EACH,TRUE,TRUE,10,79.98,10,80,0,1,66,Web Orders,,MTSS,,2020/09/19,1
1000582632,WRA734602_LG,Wilson Women's Cami Bra Ablue/Water,2020/09/09,,1,1,0,9.95,9.95,EACH,TRUE,TRUE,5,49.75,5,50,0,1,66,Web Orders,,WTL,,2020/09/09,1
1000588089,WRA734601_SM,Wilson Women's Cami Bra Orange P/Dark Plum - S,2020/09/25,,1,1,0,9.95,9.95,EACH,TRUE,TRUE,5,49.75,5,50,0,1,66,Web Orders,,WTS,,2020/09/25,1
1000582977,WRA734601_SM,Wilson Women's Cami Bra Orange P/Dark Plum - S **sub**,2020/09/02,,1,1,0,9.95,9.95,EACH,TRUE,TRUE,5,49.75,5,50,0,1,66,Web Orders,,WTS,,2020/09/02,1
1000579572,WRA734601_SM,Wilson Women's Cami Bra Orange P/Dark PluMen's S,2020/09/02,,1,1,0,9.95,9.95,EACH,TRUE,TRUE,5,49.75,5,50,0,1,66,Web Orders,,WTS,,2020/09/02,1
1000582632,WRA734603_LG,Wilson Women's Cami Bra Pink Glo/Wh L,2020/09/09,,1,1,0,9.95,9.95,EACH,TRUE,TRUE,5,49.75,5,50,0,1,66,Web Orders,,WTL,,2020/09/09,1
1000579232,WRA734603_SM,Wilson Women's Cami Bra Pink Glo/Wh S,2020/09/01,,1,1,0,9.95,9.95,EACH,TRUE,TRUE,5,49.75,5,50,0,1,66,Web Orders,,WTS,,2020/09/01,1
1000586049,WRA775302SMD,Wilson Women's Competition 12.5 Skirt (Flint),2020/09/19,,1,1,0,19.95,19.95,EACH,TRUE,TRUE,5,74.94,5,75,0,1,66,Web Orders,,WSKM,,2020/09/19,1
1000586037,WRA775302SMD,Wilson Women's Competition 12.5 Skirt (Flint),2020/09/18,,1,1,0,19.95,19.95,EACH,TRUE,TRUE,5,74.94,5,75,0,1,66,Web Orders,,WSKM,,2020/09/18,1
1000586037,WRA775101MD,Wilson Women's Competition Seamless Tank Top (Holly Berry),2020/09/18,,1,1,0,19.95,19.95,EACH,TRUE,TRUE,5,74.94,5,75,0,1,66,Web Orders,,WTM,,2020/09/18,1
1000586037,WRA775103MD,Wilson Women's Competition Seamless Tank Top (Island Paradise),2020/09/18,,1,1,0,19.95,19.95,EACH,TRUE,TRUE,5,74.94,5,75,0,1,66,Web Orders,,WTM,,2020/09/18,1
1000588420,WRA764405SMD,Wilson Women's Condition 13.5 Skirt Purpl Dsk M,2020/09/14,,1,1,0,26.95,26.95,EACH,TRUE,TRUE,5,81.45,5,81,0,1,66,Web Orders,,WSKM,,2020/09/14,1
1000586049,WRA764405SMD,Wilson Women's Condition 13.5 Skirt Purpl Dsk M,2020/09/19,,1,1,0,26.95,26.95,EACH,TRUE,TRUE,5,81.45,5,81,0,1,66,Web Orders,,WSKM,,2020/09/19,1
1000588420,WRA764401MD,"Wilson Women's Condition 13.5"" Skirt (Black)",2020/09/14,,1,1,0,45.95,45.95,EACH,TRUE,TRUE,25.52,44.46,25.52,44,0,1,66,Web Orders,,WSKM,,2020/09/14,1
1000583538,WRA764401MD,"Wilson Women's Condition 13.5"" Skirt (Black)",2020/09/12,,1,1,0,45.95,45.95,EACH,TRUE,TRUE,25.52,44.46,25.52,44,0,1,66,Web Orders,,WSKM,,2020/09/12,1
1000581478,WRA764402MD,"Wilson Women's Condition 13.5"" Skirt (White)",2020/09/07,,1,1,0,45.95,45.95,EACH,TRUE,TRUE,25.52,44.46,25.52,44,0,1,66,Web Orders,,WSKM,,2020/09/07,1
1000586037,WRA764402MD,"Wilson Women's Condition 13.5"" Skirt (White)",2020/09/18,,1,1,0,45.95,45.95,EACH,TRUE,TRUE,25.52,44.46,25.52,44,0,1,66,Web Orders,,WSKM,,2020/09/18,1
1000583538,WRA764402MD,"Wilson Women's Condition 13.5"" Skirt (White)",2020/09/12,,1,1,0,45.95,45.95,EACH,TRUE,TRUE,25.52,44.46,25.52,44,0,1,66,Web Orders,,WSKM,,2020/09/12,1
1000583643,WRA764402MD,"Wilson Women's Condition 13.5"" Skirt (White) **missing from shipment**",2020/09/15,,1,1,0,45.95,45.95,EACH,TRUE,TRUE,25.52,44.46,25.52,44,0,1,66,Web Orders,,WSKM,,2020/09/10,1
1000586020,WRA760401SMD,Wilson Women's Condition Cover-Up Beet Red/Beet  M,2020/09/19,,1,1,0,35.95,35.95,EACH,TRUE,TRUE,4,88.87,4,89,0,1,66,Web Orders,USD,WTM,,2020/09/19,1
1000586020,WRA760403SMD,Wilson Women's Condition Cover-Up Iced Aqua/Blub M,2020/09/19,,1,1,0,35.95,35.95,EACH,TRUE,TRUE,4,88.87,4,89,0,1,66,Web Orders,USD,WTLSM,,2020/09/19,1
1000586020,WRA760302SMD,Wilson Women's Condition Tee Beet Red M,2020/09/19,,1,1,0,20.95,20.95,EACH,TRUE,TRUE,4,80.91,4,81,0,1,66,Web Orders,USD,WTM,,2020/09/19,1
1000584537,WRA750209_L,Wilson Women's Core Classic Tank Dark Purple,2020/09/12,In-Store,1,1,0,19.95,19.95,EACH,TRUE,TRUE,5,74.94,5,75,0,,66,Web Orders,,WTL,,2020/09/12,1
1000586020,WRA750209_L,Wilson Women's Core Classic Tank Dark Purple,2020/09/19,,1,1,0,16.95,16.95,EACH,TRUE,TRUE,4,76.4,4,76,0,1,66,Web Orders,USD,WTL,,2020/09/19,1
1000580447,WRA750209_L,Wilson Women's Core Classic Tank Dark Purple,2020/09/05,,1,1,0,16.95,16.95,EACH,TRUE,TRUE,4,76.4,4,76,0,1,66,Web Orders,USD,WTL,,2020/09/05,1
1000586088,WRA750207SMD,Wilson Women's Core Classic Tank Para Pink M,2020/09/18,,1,1,0,26.95,26.95,EACH,TRUE,TRUE,5,81.45,5,81,0,1,66,Web Orders,,WTM,,2020/09/18,1
1000586020,WRA750207SMD,Wilson Women's Core Classic Tank Para Pink M,2020/09/19,,1,1,0,20.95,20.95,EACH,TRUE,TRUE,4,80.91,4,81,0,1,66,Web Orders,USD,WTM,,2020/09/19,1
1000587999,WRA760205_XL,Wilson Women's Core Condition Tank White,2020/09/24,,1,1,0,16.95,16.95,EACH,TRUE,TRUE,4,76.4,4,76,0,1,66,Web Orders,USD,WTXL,2020/09/25,2020/09/24,1
1000586049,WRA726402_MD,Wilson Women's Double Strap Tank Stillwater Striated/Silver,2020/09/19,,1,1,0,14.95,14.95,EACH,TRUE,TRUE,10,33.11,10,33,0,1,66,Web Orders,,WTM,,2020/09/19,1
1000588353,WRA726402_SM,Wilson Women's Double Strap Tank Stillwater Striated/Silver,2020/09/12,,1,1,0,14.95,14.95,EACH,TRUE,TRUE,10,33.11,10,33,0,1,66,Web Orders,,WTS,,2020/09/12,1
1000588089,WRA726402_SM,Wilson Women's Double Strap Tank Stillwater Striated/Silver,2020/09/25,,1,1,0,14.95,14.95,EACH,TRUE,TRUE,10,33.11,10,33,0,1,66,Web Orders,,WTS,,2020/09/25,1
1000588668,WRA776501SMD,Wilson Women's F2 Bonded 3.5 Short (Ebony),2020/09/26,In-Store,1,1,0,19.95,19.95,EACH,TRUE,TRUE,5,74.94,5,75,0,,66,Web Orders,,WSM,2020/09/28,2020/09/26,1
1000583499,WRA741902_L,Wilson Women's FW Colorblock 13.5 Skirt Sweet Lavender L,2020/09/13,,1,1,0,29.95,29.95,EACH,TRUE,TRUE,5,83.31,5,83,0,1,66,Web Orders,,WSKL,,2020/09/13,1
1000588392,WRA348901XL,Wilson Women's Hall of Fame Dress White/Kiwi,2020/09/14,,1,1,0,9.95,9.95,EACH,TRUE,TRUE,3.2,67.84,3.2,68,0,1,66,Web Orders,USD,WDXL,,2020/09/14,1
1000588628,WRA349404XL,Wilson Women's Hall of Fame Jacket Navy/White/Pink,2020/09/27,,1,1,0,31.2,31.2,EACH,TRUE,TRUE,3.2,89.74,3.2,90,0,1,66,Web Orders,USD,WJXL,2020/09/28,2020/09/27,1
1000582632,WRA349404XL,Wilson Women's Hall of Fame Jacket Navy/White/Pink,2020/09/09,,1,1,0,39,39,EACH,TRUE,TRUE,4,89.74,4,90,0,1,66,Web Orders,,WJXL,,2020/09/09,1
1000588628,WRA349401XL,Wilson Women's Hall of Fame Jacket White/Kiwi/Pink,2020/09/27,,1,1,0,25.95,25.95,EACH,TRUE,TRUE,3.2,87.67,3.2,88,0,1,66,Web Orders,USD,WJXL,2020/09/28,2020/09/27,1
1000587309,WR3059700SM,Wilson Women's Knit Pant Black Small,2020/09/23,,1,1,0,30,30,EACH,TRUE,TRUE,2,93.33,2,93,0,1,66,Web Orders,,WPS,2020/09/24,2020/09/23,1
1000588353,WRA723003_SM,Wilson Women's Late Summer Strappy Tank Aruba/Stillwater/Silver,2020/09/12,,1,1,0,13.95,13.95,EACH,TRUE,TRUE,0,100,0,100,0,1,66,Web Orders,,WTS,,2020/09/12,1
1000586049,WRA723001_MD,Wilson Women's Late Summer Strappy Tank Orange Pop/White/Silver,2020/09/19,,1,1,0,14.95,14.95,EACH,TRUE,TRUE,5,66.56,5,67,0,1,66,Web Orders,,WTM,,2020/09/19,1
1000588004,WRA723001_MD,Wilson Women's Late Summer Strappy Tank Orange Pop/White/Silver,2020/09/24,,1,1,0,12.95,12.95,EACH,TRUE,TRUE,4,69.11,4,69,0,1,66,Web Orders,USD,WTM,2020/09/25,2020/09/24,1
1000586585,WRA723004_XS,Wilson Women's Late Summer Strappy Tank Pink Glo/White/Silver,2020/09/23,,1,1,0,14.95,14.95,EACH,TRUE,TRUE,5,66.56,5,67,0,1,66,Web Orders,,WTXS,,2020/09/23,1
1000586088,WRA723002_LG,Wilson Women's Late Summer Strappy Tank White/Coal/Silver,2020/09/18,,1,1,0,15.95,15.95,EACH,TRUE,TRUE,5,68.65,5,69,0,1,66,Web Orders,,WTL,,2020/09/18,1
1000588668,WRA709305_MD,Wilson Women's nVision Elite Cap Sleeve Top White,2020/09/26,In-Store,1,1,0,13.95,13.95,EACH,TRUE,TRUE,6,56.99,6,57,0,,66,Web Orders,,WTM,2020/09/28,2020/09/26,1
1000588668,WRA761705SMD,Wilson Women's Printed Tight Purpl Dsk M,2020/09/26,In-Store,1,1,0,26.95,26.95,EACH,TRUE,TRUE,5,81.45,5,81,0,,66,Web Orders,,WSM,2020/09/28,2020/09/26,1
1000585733,WRA761705SMD,Wilson Women's Printed Tight Purpl Dsk M,2020/09/19,,1,1,0,26.95,26.95,EACH,TRUE,TRUE,5,81.45,5,81,0,1,66,Web Orders,,WSM,,2020/09/19,1
1000588668,WRA761702_M,Wilson Women's Printed Tights Capri Bluebird,2020/09/26,In-Store,1,1,0,29.95,29.95,EACH,TRUE,TRUE,5,83.31,5,83,0,,66,Web Orders,,WPM,2020/09/28,2020/09/26,1
1000586020,WRA761702_M,Wilson Women's Printed Tights Capri Bluebird,2020/09/19,,1,1,0,24.95,24.95,EACH,TRUE,TRUE,4,83.97,4,84,0,1,66,Web Orders,USD,WPM,,2020/09/19,1
1000586883,WRA761703_S,Wilson Women's Printed Tights Capri Very Berry,2020/09/21,,1,1,0,29.95,29.95,EACH,TRUE,TRUE,5,83.31,5,83,0,1,66,Web Orders,,WPS,,2020/09/21,1
1000586020,WRA761703_L,Wilson Women's Printed Tights Capri Very Berry,2020/09/19,,1,1,0,24.95,24.95,EACH,TRUE,TRUE,4,83.97,4,84,0,1,66,Web Orders,USD,WPL,,2020/09/19,1
1000588628,WRA726502_XL,Wilson Women's Ruffle Strtch Wvn 12.5 Skirt Dark P XL,2020/09/27,,1,1,0,13.95,13.95,EACH,TRUE,TRUE,8,42.65,8,43,0,1,66,Web Orders,USD,WSKXL,2020/09/28,2020/09/27,1
1000583499,WRA723501_LG,Wilson Women's Rush 13.5 Skirt Ii Co/Bk L,2020/09/13,,1,1,0,29.95,29.95,EACH,TRUE,TRUE,5,83.31,5,83,0,1,66,Web Orders,,WSKL,,2020/09/13,1
1000586585,WRA723501_XS,Wilson Women's Rush 13.5 Skirt Ii Co/Bk XS,2020/09/23,,1,1,0,29.95,29.95,EACH,TRUE,TRUE,5,83.31,5,83,0,1,66,Web Orders,,WSKXS,,2020/09/23,1
1000579232,WRA723501_XS,Wilson Women's Rush 13.5 Skirt Ii Co/Bk XS,2020/09/01,,1,1,0,29.95,29.95,EACH,TRUE,TRUE,5,83.31,5,83,0,1,66,Web Orders,,WSKXS,,2020/09/01,1
1000582632,WRA723702_LG,Wilson Women's Rush Skinny Cotton Pant Bk L,2020/09/09,,1,1,0,39.95,39.95,EACH,TRUE,TRUE,5,87.48,5,87,0,1,66,Web Orders,,WPL,,2020/09/09,1
